,artist.inverted,track,week,rank
5407,Jay-Z,Big Pimpin',65,
5408,Jay-Z,Big Pimpin',66,
5409,Jay-Z,Big Pimpin',67,
5410,Jay-Z,Big Pimpin',68,
5411,Jay-Z,Big Pimpin',69,
5412,Jay-Z,Big Pimpin',70,
5413,Jay-Z,Big Pimpin',71,
5414,Jay-Z,Big Pimpin',72,
5415,Jay-Z,Big Pimpin',73,
5416,Jay-Z,Big Pimpin',74,
5417,Jay-Z,Big Pimpin',75,
5418,Kid Rock,Only God Knows Why,2,47.0
5419,Kid Rock,Only God Knows Why,3,46.0
5420,Kid Rock,Only God Knows Why,4,39.0
5421,Kid Rock,Only God Knows Why,5,35.0
5422,Kid Rock,Only God Knows Why,6,26.0
5423,Kid Rock,Only God Knows Why,7,26.0
5424,Kid Rock,Only God Knows Why,8,23.0
5425,Kid Rock,Only God Knows Why,9,19.0
5426,Kid Rock,Only God Knows Why,10,19.0
5427,Kid Rock,Only God Knows Why,11,21.0
5428,Kid Rock,Only God Knows Why,12,25.0
5429,Kid Rock,Only God Knows Why,13,25.0
5430,Kid Rock,Only God Knows Why,14,29.0
5431,Kid Rock,Only God Knows Why,15,32.0
5432,Kid Rock,Only God Knows Why,16,44.0
5433,Kid Rock,Only God Knows Why,17,52.0
5434,Kid Rock,Only God Knows Why,18,62.0
5435,Kid Rock,Only God Knows Why,19,69.0
5436,Kid Rock,Only God Knows Why,20,78.0
5437,Kid Rock,Only God Knows Why,21,
5438,Kid Rock,Only God Knows Why,22,
5439,Kid Rock,Only God Knows Why,23,
5440,Kid Rock,Only God Knows Why,24,
5441,Kid Rock,Only God Knows Why,25,
5442,Kid Rock,Only God Knows Why,26,
5443,Kid Rock,Only God Knows Why,27,
5444,Kid Rock,Only God Knows Why,28,
5445,Kid Rock,Only God Knows Why,29,
5446,Kid Rock,Only God Knows Why,30,
5447,Kid Rock,Only God Knows Why,31,
5448,Kid Rock,Only God Knows Why,32,
5449,Kid Rock,Only God Knows Why,33,
5450,Kid Rock,Only God Knows Why,34,
5451,Kid Rock,Only God Knows Why,35,
5452,Kid Rock,Only God Knows Why,36,
5453,Kid Rock,Only God Knows Why,37,
5454,Kid Rock,Only God Knows Why,38,
5455,Kid Rock,Only God Knows Why,39,
5456,Kid Rock,Only God Knows Why,40,
5457,Kid Rock,Only God Knows Why,41,
5458,Kid Rock,Only God Knows Why,42,
5459,Kid Rock,Only God Knows Why,43,
5460,Kid Rock,Only God Knows Why,44,
5461,Kid Rock,Only God Knows Why,45,
5462,Kid Rock,Only God Knows Why,46,
5463,Kid Rock,Only God Knows Why,47,
5464,Kid Rock,Only God Knows Why,48,
5465,Kid Rock,Only God Knows Why,49,
5466,Kid Rock,Only God Knows Why,50,
5467,Kid Rock,Only God Knows Why,51,
5468,Kid Rock,Only God Knows Why,52,
5469,Kid Rock,Only God Knows Why,53,
5470,Kid Rock,Only God Knows Why,54,
5471,Kid Rock,Only God Knows Why,55,
5472,Kid Rock,Only God Knows Why,56,
5473,Kid Rock,Only God Knows Why,57,
5474,Kid Rock,Only God Knows Why,58,
5475,Kid Rock,Only God Knows Why,59,
5476,Kid Rock,Only God Knows Why,60,
5477,Kid Rock,Only God Knows Why,61,
5478,Kid Rock,Only God Knows Why,62,
5479,Kid Rock,Only God Knows Why,63,
5480,Kid Rock,Only God Knows Why,64,
5481,Kid Rock,Only God Knows Why,65,
5482,Kid Rock,Only God Knows Why,66,
5483,Kid Rock,Only God Knows Why,67,
5484,Kid Rock,Only God Knows Why,68,
5485,Kid Rock,Only God Knows Why,69,
5486,Kid Rock,Only God Knows Why,70,
5487,Kid Rock,Only God Knows Why,71,
5488,Kid Rock,Only God Knows Why,72,
5489,Kid Rock,Only God Knows Why,73,
5490,Kid Rock,Only God Knows Why,74,
5491,Kid Rock,Only God Knows Why,75,
5492,Foo Fighters,Learn To Fly,2,69.0
5493,Foo Fighters,Learn To Fly,3,68.0
5494,Foo Fighters,Learn To Fly,4,63.0
5495,Foo Fighters,Learn To Fly,5,60.0
5496,Foo Fighters,Learn To Fly,6,52.0
5497,Foo Fighters,Learn To Fly,7,42.0
5498,Foo Fighters,Learn To Fly,8,32.0
5499,Foo Fighters,Learn To Fly,9,30.0
5500,Foo Fighters,Learn To Fly,10,25.0
5501,Foo Fighters,Learn To Fly,11,22.0
5502,Foo Fighters,Learn To Fly,12,22.0
5503,Foo Fighters,Learn To Fly,13,26.0
5504,Foo Fighters,Learn To Fly,14,20.0
5505,Foo Fighters,Learn To Fly,15,19.0
5506,Foo Fighters,Learn To Fly,16,20.0
5507,Foo Fighters,Learn To Fly,17,26.0
5508,Foo Fighters,Learn To Fly,18,30.0
5509,Foo Fighters,Learn To Fly,19,35.0
5510,Foo Fighters,Learn To Fly,20,42.0
5511,Foo Fighters,Learn To Fly,21,50.0
5512,Foo Fighters,Learn To Fly,22,
5513,Foo Fighters,Learn To Fly,23,
5514,Foo Fighters,Learn To Fly,24,
5515,Foo Fighters,Learn To Fly,25,
5516,Foo Fighters,Learn To Fly,26,
5517,Foo Fighters,Learn To Fly,27,
5518,Foo Fighters,Learn To Fly,28,
5519,Foo Fighters,Learn To Fly,29,
5520,Foo Fighters,Learn To Fly,30,
5521,Foo Fighters,Learn To Fly,31,
5522,Foo Fighters,Learn To Fly,32,
5523,Foo Fighters,Learn To Fly,33,
5524,Foo Fighters,Learn To Fly,34,
5525,Foo Fighters,Learn To Fly,35,
5526,Foo Fighters,Learn To Fly,36,
5527,Foo Fighters,Learn To Fly,37,
5528,Foo Fighters,Learn To Fly,38,
5529,Foo Fighters,Learn To Fly,39,
5530,Foo Fighters,Learn To Fly,40,
5531,Foo Fighters,Learn To Fly,41,
5532,Foo Fighters,Learn To Fly,42,
5533,Foo Fighters,Learn To Fly,43,
5534,Foo Fighters,Learn To Fly,44,
5535,Foo Fighters,Learn To Fly,45,
5536,Foo Fighters,Learn To Fly,46,
5537,Foo Fighters,Learn To Fly,47,
5538,Foo Fighters,Learn To Fly,48,
5539,Foo Fighters,Learn To Fly,49,
5540,Foo Fighters,Learn To Fly,50,
5541,Foo Fighters,Learn To Fly,51,
5542,Foo Fighters,Learn To Fly,52,
5543,Foo Fighters,Learn To Fly,53,
5544,Foo Fighters,Learn To Fly,54,
5545,Foo Fighters,Learn To Fly,55,
5546,Foo Fighters,Learn To Fly,56,
5547,Foo Fighters,Learn To Fly,57,
5548,Foo Fighters,Learn To Fly,58,
5549,Foo Fighters,Learn To Fly,59,
5550,Foo Fighters,Learn To Fly,60,
5551,Foo Fighters,Learn To Fly,61,
5552,Foo Fighters,Learn To Fly,62,
5553,Foo Fighters,Learn To Fly,63,
5554,Foo Fighters,Learn To Fly,64,
5555,Foo Fighters,Learn To Fly,65,
5556,Foo Fighters,Learn To Fly,66,
5557,Foo Fighters,Learn To Fly,67,
5558,Foo Fighters,Learn To Fly,68,
5559,Foo Fighters,Learn To Fly,69,
5560,Foo Fighters,Learn To Fly,70,
5561,Foo Fighters,Learn To Fly,71,
5562,Foo Fighters,Learn To Fly,72,
5563,Foo Fighters,Learn To Fly,73,
5564,Foo Fighters,Learn To Fly,74,
5565,Foo Fighters,Learn To Fly,75,
5566,"Dixie Chicks, The",Goodbye Earl,2,29.0
5567,"Dixie Chicks, The",Goodbye Earl,3,24.0
5568,"Dixie Chicks, The",Goodbye Earl,4,24.0
5569,"Dixie Chicks, The",Goodbye Earl,5,20.0
5570,"Dixie Chicks, The",Goodbye Earl,6,20.0
5571,"Dixie Chicks, The",Goodbye Earl,7,20.0
5572,"Dixie Chicks, The",Goodbye Earl,8,19.0
5573,"Dixie Chicks, The",Goodbye Earl,9,38.0
5574,"Dixie Chicks, The",Goodbye Earl,10,61.0
5575,"Dixie Chicks, The",Goodbye Earl,11,86.0
5576,"Dixie Chicks, The",Goodbye Earl,12,88.0
5577,"Dixie Chicks, The",Goodbye Earl,13,96.0
5578,"Dixie Chicks, The",Goodbye Earl,14,96.0
5579,"Dixie Chicks, The",Goodbye Earl,15,98.0
5580,"Dixie Chicks, The",Goodbye Earl,16,
5581,"Dixie Chicks, The",Goodbye Earl,17,
5582,"Dixie Chicks, The",Goodbye Earl,18,
5583,"Dixie Chicks, The",Goodbye Earl,19,
5584,"Dixie Chicks, The",Goodbye Earl,20,
5585,"Dixie Chicks, The",Goodbye Earl,21,
5586,"Dixie Chicks, The",Goodbye Earl,22,
5587,"Dixie Chicks, The",Goodbye Earl,23,
5588,"Dixie Chicks, The",Goodbye Earl,24,
5589,"Dixie Chicks, The",Goodbye Earl,25,
5590,"Dixie Chicks, The",Goodbye Earl,26,
5591,"Dixie Chicks, The",Goodbye Earl,27,
5592,"Dixie Chicks, The",Goodbye Earl,28,
5593,"Dixie Chicks, The",Goodbye Earl,29,
5594,"Dixie Chicks, The",Goodbye Earl,30,
5595,"Dixie Chicks, The",Goodbye Earl,31,
5596,"Dixie Chicks, The",Goodbye Earl,32,
5597,"Dixie Chicks, The",Goodbye Earl,33,
5598,"Dixie Chicks, The",Goodbye Earl,34,
5599,"Dixie Chicks, The",Goodbye Earl,35,
5600,"Dixie Chicks, The",Goodbye Earl,36,
5601,"Dixie Chicks, The",Goodbye Earl,37,
5602,"Dixie Chicks, The",Goodbye Earl,38,
5603,"Dixie Chicks, The",Goodbye Earl,39,
5604,"Dixie Chicks, The",Goodbye Earl,40,
5605,"Dixie Chicks, The",Goodbye Earl,41,
5606,"Dixie Chicks, The",Goodbye Earl,42,
5607,"Dixie Chicks, The",Goodbye Earl,43,
5608,"Dixie Chicks, The",Goodbye Earl,44,
5609,"Dixie Chicks, The",Goodbye Earl,45,
5610,"Dixie Chicks, The",Goodbye Earl,46,
5611,"Dixie Chicks, The",Goodbye Earl,47,
5612,"Dixie Chicks, The",Goodbye Earl,48,
5613,"Dixie Chicks, The",Goodbye Earl,49,
5614,"Dixie Chicks, The",Goodbye Earl,50,
5615,"Dixie Chicks, The",Goodbye Earl,51,
5616,"Dixie Chicks, The",Goodbye Earl,52,
5617,"Dixie Chicks, The",Goodbye Earl,53,
5618,"Dixie Chicks, The",Goodbye Earl,54,
5619,"Dixie Chicks, The",Goodbye Earl,55,
5620,"Dixie Chicks, The",Goodbye Earl,56,
5621,"Dixie Chicks, The",Goodbye Earl,57,
5622,"Dixie Chicks, The",Goodbye Earl,58,
5623,"Dixie Chicks, The",Goodbye Earl,59,
5624,"Dixie Chicks, The",Goodbye Earl,60,
5625,"Dixie Chicks, The",Goodbye Earl,61,
5626,"Dixie Chicks, The",Goodbye Earl,62,
5627,"Dixie Chicks, The",Goodbye Earl,63,
5628,"Dixie Chicks, The",Goodbye Earl,64,
5629,"Dixie Chicks, The",Goodbye Earl,65,
5630,"Dixie Chicks, The",Goodbye Earl,66,
5631,"Dixie Chicks, The",Goodbye Earl,67,
5632,"Dixie Chicks, The",Goodbye Earl,68,
5633,"Dixie Chicks, The",Goodbye Earl,69,
5634,"Dixie Chicks, The",Goodbye Earl,70,
5635,"Dixie Chicks, The",Goodbye Earl,71,
5636,"Dixie Chicks, The",Goodbye Earl,72,
5637,"Dixie Chicks, The",Goodbye Earl,73,
5638,"Dixie Chicks, The",Goodbye Earl,74,
5639,"Dixie Chicks, The",Goodbye Earl,75,
5640,Guy,Dancin',2,29.0
5641,Guy,Dancin',3,19.0
5642,Guy,Dancin',4,22.0
5643,Guy,Dancin',5,36.0
5644,Guy,Dancin',6,44.0
5645,Guy,Dancin',7,58.0
5646,Guy,Dancin',8,58.0
5647,Guy,Dancin',9,68.0
5648,Guy,Dancin',10,75.0
5649,Guy,Dancin',11,94.0
5650,Guy,Dancin',12,
5651,Guy,Dancin',13,
5652,Guy,Dancin',14,
5653,Guy,Dancin',15,
5654,Guy,Dancin',16,
5655,Guy,Dancin',17,
5656,Guy,Dancin',18,
5657,Guy,Dancin',19,
5658,Guy,Dancin',20,
5659,Guy,Dancin',21,
5660,Guy,Dancin',22,
5661,Guy,Dancin',23,
5662,Guy,Dancin',24,
5663,Guy,Dancin',25,
5664,Guy,Dancin',26,
5665,Guy,Dancin',27,
5666,Guy,Dancin',28,
5667,Guy,Dancin',29,
5668,Guy,Dancin',30,
5669,Guy,Dancin',31,
5670,Guy,Dancin',32,
5671,Guy,Dancin',33,
5672,Guy,Dancin',34,
5673,Guy,Dancin',35,
5674,Guy,Dancin',36,
5675,Guy,Dancin',37,
5676,Guy,Dancin',38,
5677,Guy,Dancin',39,
5678,Guy,Dancin',40,
5679,Guy,Dancin',41,
5680,Guy,Dancin',42,
5681,Guy,Dancin',43,
5682,Guy,Dancin',44,
5683,Guy,Dancin',45,
5684,Guy,Dancin',46,
5685,Guy,Dancin',47,
5686,Guy,Dancin',48,
5687,Guy,Dancin',49,
5688,Guy,Dancin',50,
5689,Guy,Dancin',51,
5690,Guy,Dancin',52,
5691,Guy,Dancin',53,
5692,Guy,Dancin',54,
5693,Guy,Dancin',55,
5694,Guy,Dancin',56,
5695,Guy,Dancin',57,
5696,Guy,Dancin',58,
5697,Guy,Dancin',59,
5698,Guy,Dancin',60,
5699,Guy,Dancin',61,
5700,Guy,Dancin',62,
5701,Guy,Dancin',63,
5702,Guy,Dancin',64,
5703,Guy,Dancin',65,
5704,Guy,Dancin',66,
5705,Guy,Dancin',67,
5706,Guy,Dancin',68,
5707,Guy,Dancin',69,
5708,Guy,Dancin',70,
5709,Guy,Dancin',71,
5710,Guy,Dancin',72,
5711,Guy,Dancin',73,
5712,Guy,Dancin',74,
5713,Guy,Dancin',75,
5714,Lil Bow Wow,Bounce With Me,2,35.0
5715,Lil Bow Wow,Bounce With Me,3,24.0
5716,Lil Bow Wow,Bounce With Me,4,24.0
5717,Lil Bow Wow,Bounce With Me,5,20.0
5718,Lil Bow Wow,Bounce With Me,6,20.0
5719,Lil Bow Wow,Bounce With Me,7,20.0
5720,Lil Bow Wow,Bounce With Me,8,20.0
5721,Lil Bow Wow,Bounce With Me,9,22.0
5722,Lil Bow Wow,Bounce With Me,10,27.0
5723,Lil Bow Wow,Bounce With Me,11,27.0
5724,Lil Bow Wow,Bounce With Me,12,36.0
5725,Lil Bow Wow,Bounce With Me,13,40.0
5726,Lil Bow Wow,Bounce With Me,14,53.0
5727,Lil Bow Wow,Bounce With Me,15,61.0
5728,Lil Bow Wow,Bounce With Me,16,69.0
5729,Lil Bow Wow,Bounce With Me,17,80.0
5730,Lil Bow Wow,Bounce With Me,18,90.0
5731,Lil Bow Wow,Bounce With Me,19,99.0
5732,Lil Bow Wow,Bounce With Me,20,
5733,Lil Bow Wow,Bounce With Me,21,
5734,Lil Bow Wow,Bounce With Me,22,100.0
5735,Lil Bow Wow,Bounce With Me,23,
5736,Lil Bow Wow,Bounce With Me,24,
5737,Lil Bow Wow,Bounce With Me,25,
5738,Lil Bow Wow,Bounce With Me,26,
5739,Lil Bow Wow,Bounce With Me,27,
5740,Lil Bow Wow,Bounce With Me,28,
5741,Lil Bow Wow,Bounce With Me,29,
5742,Lil Bow Wow,Bounce With Me,30,
5743,Lil Bow Wow,Bounce With Me,31,
5744,Lil Bow Wow,Bounce With Me,32,
5745,Lil Bow Wow,Bounce With Me,33,
5746,Lil Bow Wow,Bounce With Me,34,
5747,Lil Bow Wow,Bounce With Me,35,
5748,Lil Bow Wow,Bounce With Me,36,
5749,Lil Bow Wow,Bounce With Me,37,
5750,Lil Bow Wow,Bounce With Me,38,
5751,Lil Bow Wow,Bounce With Me,39,
5752,Lil Bow Wow,Bounce With Me,40,
5753,Lil Bow Wow,Bounce With Me,41,
5754,Lil Bow Wow,Bounce With Me,42,
5755,Lil Bow Wow,Bounce With Me,43,
5756,Lil Bow Wow,Bounce With Me,44,
5757,Lil Bow Wow,Bounce With Me,45,
5758,Lil Bow Wow,Bounce With Me,46,
5759,Lil Bow Wow,Bounce With Me,47,
5760,Lil Bow Wow,Bounce With Me,48,
5761,Lil Bow Wow,Bounce With Me,49,
5762,Lil Bow Wow,Bounce With Me,50,
5763,Lil Bow Wow,Bounce With Me,51,
5764,Lil Bow Wow,Bounce With Me,52,
5765,Lil Bow Wow,Bounce With Me,53,
5766,Lil Bow Wow,Bounce With Me,54,
5767,Lil Bow Wow,Bounce With Me,55,
5768,Lil Bow Wow,Bounce With Me,56,
5769,Lil Bow Wow,Bounce With Me,57,
5770,Lil Bow Wow,Bounce With Me,58,
5771,Lil Bow Wow,Bounce With Me,59,
5772,Lil Bow Wow,Bounce With Me,60,
5773,Lil Bow Wow,Bounce With Me,61,
5774,Lil Bow Wow,Bounce With Me,62,
5775,Lil Bow Wow,Bounce With Me,63,
5776,Lil Bow Wow,Bounce With Me,64,
5777,Lil Bow Wow,Bounce With Me,65,
5778,Lil Bow Wow,Bounce With Me,66,
5779,Lil Bow Wow,Bounce With Me,67,
5780,Lil Bow Wow,Bounce With Me,68,
5781,Lil Bow Wow,Bounce With Me,69,
5782,Lil Bow Wow,Bounce With Me,70,
5783,Lil Bow Wow,Bounce With Me,71,
5784,Lil Bow Wow,Bounce With Me,72,
5785,Lil Bow Wow,Bounce With Me,73,
5786,Lil Bow Wow,Bounce With Me,74,
5787,Lil Bow Wow,Bounce With Me,75,
5788,Westlife,Swear It Again,2,82.0
5789,Westlife,Swear It Again,3,66.0
5790,Westlife,Swear It Again,4,55.0
5791,Westlife,Swear It Again,5,55.0
5792,Westlife,Swear It Again,6,46.0
5793,Westlife,Swear It Again,7,44.0
5794,Westlife,Swear It Again,8,44.0
5795,Westlife,Swear It Again,9,37.0
5796,Westlife,Swear It Again,10,35.0
5797,Westlife,Swear It Again,11,32.0
5798,Westlife,Swear It Again,12,25.0
5799,Westlife,Swear It Again,13,21.0
5800,Westlife,Swear It Again,14,20.0
5801,Westlife,Swear It Again,15,20.0
5802,Westlife,Swear It Again,16,25.0
5803,Westlife,Swear It Again,17,30.0
5804,Westlife,Swear It Again,18,33.0
5805,Westlife,Swear It Again,19,45.0
5806,Westlife,Swear It Again,20,56.0
5807,Westlife,Swear It Again,21,
5808,Westlife,Swear It Again,22,
5809,Westlife,Swear It Again,23,
5810,Westlife,Swear It Again,24,
5811,Westlife,Swear It Again,25,
5812,Westlife,Swear It Again,26,
5813,Westlife,Swear It Again,27,
5814,Westlife,Swear It Again,28,
5815,Westlife,Swear It Again,29,
5816,Westlife,Swear It Again,30,
5817,Westlife,Swear It Again,31,
5818,Westlife,Swear It Again,32,
5819,Westlife,Swear It Again,33,
5820,Westlife,Swear It Again,34,
5821,Westlife,Swear It Again,35,
5822,Westlife,Swear It Again,36,
5823,Westlife,Swear It Again,37,
5824,Westlife,Swear It Again,38,
5825,Westlife,Swear It Again,39,
5826,Westlife,Swear It Again,40,
5827,Westlife,Swear It Again,41,
5828,Westlife,Swear It Again,42,
5829,Westlife,Swear It Again,43,
5830,Westlife,Swear It Again,44,
5831,Westlife,Swear It Again,45,
5832,Westlife,Swear It Again,46,
5833,Westlife,Swear It Again,47,
5834,Westlife,Swear It Again,48,
5835,Westlife,Swear It Again,49,
5836,Westlife,Swear It Again,50,
5837,Westlife,Swear It Again,51,
5838,Westlife,Swear It Again,52,
5839,Westlife,Swear It Again,53,
5840,Westlife,Swear It Again,54,
5841,Westlife,Swear It Again,55,
5842,Westlife,Swear It Again,56,
5843,Westlife,Swear It Again,57,
5844,Westlife,Swear It Again,58,
5845,Westlife,Swear It Again,59,
5846,Westlife,Swear It Again,60,
5847,Westlife,Swear It Again,61,
5848,Westlife,Swear It Again,62,
5849,Westlife,Swear It Again,63,
5850,Westlife,Swear It Again,64,
5851,Westlife,Swear It Again,65,
5852,Westlife,Swear It Again,66,
5853,Westlife,Swear It Again,67,
5854,Westlife,Swear It Again,68,
5855,Westlife,Swear It Again,69,
5856,Westlife,Swear It Again,70,
5857,Westlife,Swear It Again,71,
5858,Westlife,Swear It Again,72,
5859,Westlife,Swear It Again,73,
5860,Westlife,Swear It Again,74,
5861,Westlife,Swear It Again,75,
5862,Train,Meet Virginia,2,67.0
5863,Train,Meet Virginia,3,59.0
5864,Train,Meet Virginia,4,54.0
5865,Train,Meet Virginia,5,48.0
5866,Train,Meet Virginia,6,45.0
5867,Train,Meet Virginia,7,40.0
5868,Train,Meet Virginia,8,32.0
5869,Train,Meet Virginia,9,26.0
5870,Train,Meet Virginia,10,24.0
5871,Train,Meet Virginia,11,22.0
5872,Train,Meet Virginia,12,21.0
5873,Train,Meet Virginia,13,21.0
5874,Train,Meet Virginia,14,24.0
5875,Train,Meet Virginia,15,21.0
5876,Train,Meet Virginia,16,20.0
5877,Train,Meet Virginia,17,21.0
5878,Train,Meet Virginia,18,24.0
5879,Train,Meet Virginia,19,28.0
5880,Train,Meet Virginia,20,30.0
5881,Train,Meet Virginia,21,32.0
5882,Train,Meet Virginia,22,37.0
5883,Train,Meet Virginia,23,37.0
5884,Train,Meet Virginia,24,42.0
5885,Train,Meet Virginia,25,46.0
5886,Train,Meet Virginia,26,50.0
5887,Train,Meet Virginia,27,50.0
5888,Train,Meet Virginia,28,
5889,Train,Meet Virginia,29,
5890,Train,Meet Virginia,30,
5891,Train,Meet Virginia,31,
5892,Train,Meet Virginia,32,
5893,Train,Meet Virginia,33,
5894,Train,Meet Virginia,34,
5895,Train,Meet Virginia,35,
5896,Train,Meet Virginia,36,
5897,Train,Meet Virginia,37,
5898,Train,Meet Virginia,38,
5899,Train,Meet Virginia,39,
5900,Train,Meet Virginia,40,
5901,Train,Meet Virginia,41,
5902,Train,Meet Virginia,42,
5903,Train,Meet Virginia,43,
5904,Train,Meet Virginia,44,
5905,Train,Meet Virginia,45,
5906,Train,Meet Virginia,46,
5907,Train,Meet Virginia,47,
5908,Train,Meet Virginia,48,
5909,Train,Meet Virginia,49,
5910,Train,Meet Virginia,50,
5911,Train,Meet Virginia,51,
5912,Train,Meet Virginia,52,
5913,Train,Meet Virginia,53,
5914,Train,Meet Virginia,54,
5915,Train,Meet Virginia,55,
5916,Train,Meet Virginia,56,
5917,Train,Meet Virginia,57,
5918,Train,Meet Virginia,58,
5919,Train,Meet Virginia,59,
5920,Train,Meet Virginia,60,
5921,Train,Meet Virginia,61,
5922,Train,Meet Virginia,62,
5923,Train,Meet Virginia,63,
5924,Train,Meet Virginia,64,
5925,Train,Meet Virginia,65,
5926,Train,Meet Virginia,66,
5927,Train,Meet Virginia,67,
5928,Train,Meet Virginia,68,
5929,Train,Meet Virginia,69,
5930,Train,Meet Virginia,70,
5931,Train,Meet Virginia,71,
5932,Train,Meet Virginia,72,
5933,Train,Meet Virginia,73,
5934,Train,Meet Virginia,74,
5935,Train,Meet Virginia,75,
5936,"Thomas, Carl",I Wish,2,64.0
5937,"Thomas, Carl",I Wish,3,48.0
5938,"Thomas, Carl",I Wish,4,39.0
5939,"Thomas, Carl",I Wish,5,32.0
5940,"Thomas, Carl",I Wish,6,28.0
5941,"Thomas, Carl",I Wish,7,24.0
5942,"Thomas, Carl",I Wish,8,20.0
5943,"Thomas, Carl",I Wish,9,22.0
5944,"Thomas, Carl",I Wish,10,21.0
5945,"Thomas, Carl",I Wish,11,22.0
5946,"Thomas, Carl",I Wish,12,26.0
5947,"Thomas, Carl",I Wish,13,23.0
5948,"Thomas, Carl",I Wish,14,24.0
5949,"Thomas, Carl",I Wish,15,27.0
5950,"Thomas, Carl",I Wish,16,28.0
5951,"Thomas, Carl",I Wish,17,42.0
5952,"Thomas, Carl",I Wish,18,44.0
5953,"Thomas, Carl",I Wish,19,52.0
5954,"Thomas, Carl",I Wish,20,67.0
5955,"Thomas, Carl",I Wish,21,
5956,"Thomas, Carl",I Wish,22,
5957,"Thomas, Carl",I Wish,23,
5958,"Thomas, Carl",I Wish,24,
5959,"Thomas, Carl",I Wish,25,
5960,"Thomas, Carl",I Wish,26,
5961,"Thomas, Carl",I Wish,27,
5962,"Thomas, Carl",I Wish,28,
5963,"Thomas, Carl",I Wish,29,
5964,"Thomas, Carl",I Wish,30,
5965,"Thomas, Carl",I Wish,31,
5966,"Thomas, Carl",I Wish,32,
5967,"Thomas, Carl",I Wish,33,
5968,"Thomas, Carl",I Wish,34,
5969,"Thomas, Carl",I Wish,35,
5970,"Thomas, Carl",I Wish,36,
5971,"Thomas, Carl",I Wish,37,
5972,"Thomas, Carl",I Wish,38,
5973,"Thomas, Carl",I Wish,39,
5974,"Thomas, Carl",I Wish,40,
5975,"Thomas, Carl",I Wish,41,
5976,"Thomas, Carl",I Wish,42,
5977,"Thomas, Carl",I Wish,43,
5978,"Thomas, Carl",I Wish,44,
5979,"Thomas, Carl",I Wish,45,
5980,"Thomas, Carl",I Wish,46,
5981,"Thomas, Carl",I Wish,47,
5982,"Thomas, Carl",I Wish,48,
5983,"Thomas, Carl",I Wish,49,
5984,"Thomas, Carl",I Wish,50,
5985,"Thomas, Carl",I Wish,51,
5986,"Thomas, Carl",I Wish,52,
5987,"Thomas, Carl",I Wish,53,
5988,"Thomas, Carl",I Wish,54,
5989,"Thomas, Carl",I Wish,55,
5990,"Thomas, Carl",I Wish,56,
5991,"Thomas, Carl",I Wish,57,
5992,"Thomas, Carl",I Wish,58,
5993,"Thomas, Carl",I Wish,59,
5994,"Thomas, Carl",I Wish,60,
5995,"Thomas, Carl",I Wish,61,
5996,"Thomas, Carl",I Wish,62,
5997,"Thomas, Carl",I Wish,63,
5998,"Thomas, Carl",I Wish,64,
5999,"Thomas, Carl",I Wish,65,
6000,"Thomas, Carl",I Wish,66,
6001,"Thomas, Carl",I Wish,67,
6002,"Thomas, Carl",I Wish,68,
6003,"Thomas, Carl",I Wish,69,
6004,"Thomas, Carl",I Wish,70,
6005,"Thomas, Carl",I Wish,71,
6006,"Thomas, Carl",I Wish,72,
6007,"Thomas, Carl",I Wish,73,
6008,"Thomas, Carl",I Wish,74,
6009,"Thomas, Carl",I Wish,75,
6010,Hanson,This Time Around,2,22.0
6011,Hanson,This Time Around,3,20.0
6012,Hanson,This Time Around,4,45.0
6013,Hanson,This Time Around,5,87.0
6014,Hanson,This Time Around,6,71.0
6015,Hanson,This Time Around,7,95.0
6016,Hanson,This Time Around,8,
6017,Hanson,This Time Around,9,
6018,Hanson,This Time Around,10,
6019,Hanson,This Time Around,11,
6020,Hanson,This Time Around,12,
6021,Hanson,This Time Around,13,
6022,Hanson,This Time Around,14,
6023,Hanson,This Time Around,15,
6024,Hanson,This Time Around,16,
6025,Hanson,This Time Around,17,
6026,Hanson,This Time Around,18,
6027,Hanson,This Time Around,19,
6028,Hanson,This Time Around,20,
6029,Hanson,This Time Around,21,
6030,Hanson,This Time Around,22,
6031,Hanson,This Time Around,23,
6032,Hanson,This Time Around,24,
6033,Hanson,This Time Around,25,
6034,Hanson,This Time Around,26,
6035,Hanson,This Time Around,27,
6036,Hanson,This Time Around,28,
6037,Hanson,This Time Around,29,
